TIPO;PEDIDO;CODIGO_CLIENTE;CLIENTE;CIDADE;UF;PAIS;ITEM;NUM_NF;DT_NUM_NF;NUM_SERIAL;RTM;Unnamed: 12;GARANTIA
WBP EQUIPAMENTO DOMESTICO;119035;390626;LIS AUTO POSTO LTDA;PATOS DE MINAS;MG;BR ;W7HX1-3525324;175333;43847;665018;NAO;;GARANTIA DE 12 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119035;390626;LIS AUTO POSTO LTDA;PATOS DE MINAS;MG;BR ;W7HX1-3525326;175333;43847;665019;NAO;;GARANTIA DE 12 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119224;388589;M S TRANSPORTE E COMERCIO DE COMBUSTIVEIS EIRELI;UARINI;AM;BR ;W7HX1-3527471;175335;43847;665054;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119224;388589;M S TRANSPORTE E COMERCIO DE COMBUSTIVEIS EIRELI;UARINI;AM;BR ;W7HX1-3527473;175335;43847;665055;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;118804;120592;SP INDUSTRIA E DISTRIBUIDORA DE PETROLEO LTDA;FORTALEZA;CE;BR ;W7HXH-3524877;175399;43851;664987;NAO;;GARANTIA DE 12 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;118804;120592;SP INDUSTRIA E DISTRIBUIDORA DE PETROLEO LTDA;FORTALEZA;CE;BR ;W7HXH-3524879;175399;43851;664988;NAO;;GARANTIA DE 12 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119262;392589;JOSE CALAZANS DE OLIVEIRA NETO;INHAMBUPE;BA;BR ;W7HX1-3527488;175400;43851;665086;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119262;392589;JOSE CALAZANS DE OLIVEIRA NETO;INHAMBUPE;BA;BR ;W7HX1-3527490;175400;43851;665087;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119325;390650;AUTO POSTO DE ALAGADICO COMERCIO DE COMBUSTIVEIS L;OUROLANDIA;BA;BR ;W7HX1-3527978;175401;43851;665097;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119325;390650;AUTO POSTO DE ALAGADICO COMERCIO DE COMBUSTIVEIS L;OUROLANDIA;BA;BR ;W7HX1-3527980;175401;43851;665098;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119473;392644;TCR TECNOLOGIA DE PROVEDOR DE INTERNET EIRELI;ANAPOLIS;GO;BR ;W7HX1-3528461;175403;43851;665184;NAO;;GARANTIA DE 12 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119953;196635;OURO VERDE COMERCIO DE COMBUSTIVEIS LTDA;ROSARIO OESTE;MT;BR ;3G2203P-3494073;175405;43851;660471;NAO;;GARANTIA DE 6 MESES DA PI OU 12 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119953;196635;OURO VERDE COMERCIO DE COMBUSTIVEIS LTDA;ROSARIO OESTE;MT;BR ;3G2203P-3494073;175405;43851;660472;NAO;;GARANTIA DE 6 MESES DA PI OU 12 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119953;196635;OURO VERDE COMERCIO DE COMBUSTIVEIS LTDA;ROSARIO OESTE;MT;BR ;3G2203P-3494073;175405;43851;660473;NAO;;GARANTIA DE 6 MESES DA PI OU 12 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119953;196635;OURO VERDE COMERCIO DE COMBUSTIVEIS LTDA;ROSARIO OESTE;MT;BR ;3G2203P-3494075;175405;43851;660474;NAO;;GARANTIA DE 6 MESES DA PI OU 12 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119953;196635;OURO VERDE COMERCIO DE COMBUSTIVEIS LTDA;ROSARIO OESTE;MT;BR ;3G2203P-3494075;175405;43851;660475;NAO;;GARANTIA DE 6 MESES DA PI OU 12 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119953;196635;OURO VERDE COMERCIO DE COMBUSTIVEIS LTDA;ROSARIO OESTE;MT;BR ;3G2203P-3494075;175405;43851;660476;NAO;;GARANTIA DE 6 MESES DA PI OU 12 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119953;196635;OURO VERDE COMERCIO DE COMBUSTIVEIS LTDA;ROSARIO OESTE;MT;BR ;3G2203P-3494075;175405;43851;660477;NAO;;GARANTIA DE 6 MESES DA PI OU 12 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119955;196635;OURO VERDE COMERCIO DE COMBUSTIVEIS LTDA;ROSARIO OESTE;MT;BR ;W7E123-3494238;175407;43851;660640;NAO;;GARANTIA DE 12 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119962;138596;AUTO POSTO SUPER FORMULA LTDA;SAO PAULO;SP;BR ;W7HXH-3333310;175409;43851;632484;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119962;138596;AUTO POSTO SUPER FORMULA LTDA;SAO PAULO;SP;BR ;W7HXH-3333310;175409;43851;632485;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119962;138596;AUTO POSTO SUPER FORMULA LTDA;SAO PAULO;SP;BR ;W7HXH-3333310;175409;43851;632486;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119962;138596;AUTO POSTO SUPER FORMULA LTDA;SAO PAULO;SP;BR ;W7HXH-3333312;175409;43851;632503;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;118057;384801;POSTO DE COMBUSTIVEIS TRANSOJA LTDA;CASCAVEL;PR;BR ;W7HXH-3518774;176850;43852;664262;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;118057;384801;POSTO DE COMBUSTIVEIS TRANSOJA LTDA;CASCAVEL;PR;BR ;W7HXH-3518772;176850;43852;664261;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;118057;384801;POSTO DE COMBUSTIVEIS TRANSOJA LTDA;CASCAVEL;PR;BR ;W7HXH-3518770;176850;43852;664257;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;118057;384801;POSTO DE COMBUSTIVEIS TRANSOJA LTDA;CASCAVEL;PR;BR ;W7HXH-3518770;176850;43852;664258;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;118057;384801;POSTO DE COMBUSTIVEIS TRANSOJA LTDA;CASCAVEL;PR;BR ;W7HXH-3518770;176850;43852;664259;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;118057;384801;POSTO DE COMBUSTIVEIS TRANSOJA LTDA;CASCAVEL;PR;BR ;W7HXH-3518770;176850;43852;664260;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;118377;387641;ATRHOL AGENCIA E TRANSPORTES HORIZONTINA LTDA;HORIZONTINA;RS;BR ;W7HX1-3520370;176829;43852;664701;NAO;;GARANTIA DE 12 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;118905;390610;POSTO BARRO BRANCO IV LTDA;NITEROI;RJ;BR ;W7HXH-3524844;176884;43852;664996;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;118905;390610;POSTO BARRO BRANCO IV LTDA;NITEROI;RJ;BR ;W7HXH-3524844;176884;43852;664997;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;118905;390610;POSTO BARRO BRANCO IV LTDA;NITEROI;RJ;BR ;W7HXH-3524846;176884;43852;664998;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;118905;390610;POSTO BARRO BRANCO IV LTDA;NITEROI;RJ;BR ;W7HXH-3524846;176884;43852;664999;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;118990;310584;AUTO POSTO SALINAS LTDA;SALINAS;MG;BR ;W7HXH-3524925;176848;43852;665001;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;118990;310584;AUTO POSTO SALINAS LTDA;SALINAS;MG;BR ;W7HXH-3524923;176848;43852;665000;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;118997;129100;ITAUNA COMBUSTIVEIS LTDA;ITAUNA;MG;BR ;W7HXH-3525147;176878;43852;665003;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;118997;129100;ITAUNA COMBUSTIVEIS LTDA;ITAUNA;MG;BR ;W7HXH-3525147;176878;43852;665004;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;118997;129100;ITAUNA COMBUSTIVEIS LTDA;ITAUNA;MG;BR ;W7HXH-3525149;176878;43852;665005;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119033;163919;DISTRIBUIDORA EQUADOR DE PRODUTOS DE PETROLEO S A;SANTAREM;PA;BR ;W7HXH-3525297;176826;43852;665008;NAO;;GARANTIA DE 12 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119062;390602;AUTO POSTO E SERVICOS KAUE LTDA;CAMPO GRANDE;MS;BR ;W7HX2-3526286;176821;43852;665023;NAO;;GARANTIA DE 12 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119062;390602;AUTO POSTO E SERVICOS KAUE LTDA;CAMPO GRANDE;MS;BR ;W7HX2-3526291;176821;43852;665025;NAO;;GARANTIA DE 12 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119062;390602;AUTO POSTO E SERVICOS KAUE LTDA;CAMPO GRANDE;MS;BR ;W7HX2-3526284;176821;43852;665022;NAO;;GARANTIA DE 12 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119062;390602;AUTO POSTO E SERVICOS KAUE LTDA;CAMPO GRANDE;MS;BR ;W7HX2-3526288;176821;43852;665024;NAO;;GARANTIA DE 12 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119170;389637;AUTO POSTO ESTRADA DA RIBEIRA LTDA;COLOMBO;PR;BR ;W7HXH-3527467;176824;43852;665044;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119170;389637;AUTO POSTO ESTRADA DA RIBEIRA LTDA;COLOMBO;PR;BR ;W7HXH-3527465;176824;43852;665042;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119170;389637;AUTO POSTO ESTRADA DA RIBEIRA LTDA;COLOMBO;PR;BR ;W7HXH-3527465;176824;43852;665043;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119170;389637;AUTO POSTO ESTRADA DA RIBEIRA LTDA;COLOMBO;PR;BR ;W7HX2-3527469;176824;43852;665045;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119180;121122;SIQUEIRA COMBUSTIVEIS LTDA;IATI;PE;BR ;W7HX2-3527453;176827;43852;665046;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119180;121122;SIQUEIRA COMBUSTIVEIS LTDA;IATI;PE;BR ;W7HX2-3527455;176827;43852;665047;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119180;121122;SIQUEIRA COMBUSTIVEIS LTDA;IATI;PE;BR ;W7HX2-3527457;176827;43852;665048;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119180;121122;SIQUEIRA COMBUSTIVEIS LTDA;IATI;PE;BR ;W7HX2-3527457;176827;43852;665049;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119223;390633;AGORA AUTO POSTO LTDA;ARAUJOS;MG;BR ;W7HX1-3527463;176885;43852;665052;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119223;390633;AGORA AUTO POSTO LTDA;ARAUJOS;MG;BR ;W7HX1-3527463;176885;43852;665053;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119266;392592;AUTO POSTO IMPERATRIZ LTDA;IMPERATRIZ;MA;BR ;W7HX2-3527693;176818;43852;665058;NAO;;GARANTIA DE 12 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119266;392592;AUTO POSTO IMPERATRIZ LTDA;IMPERATRIZ;MA;BR ;W7HX2-3527695;176818;43852;665059;NAO;;GARANTIA DE 12 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119278;127233;TIC POSTO LTDA;CURITIBA;PR;BR ;W7HXH-3527589;176886;43852;665068;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119285;390654;NACIONAL DE GRAFITE LTDA;PEDRA AZUL;MG;BR ;W7HX1-3527591;176888;43852;665088;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119285;390654;NACIONAL DE GRAFITE LTDA;PEDRA AZUL;MG;BR ;W7HX1-3527593;176888;43852;665089;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119305;174698;POSTO DUDU LTDA;BONFINOPOLIS DE MINAS;MG;BR ;W7HXH-3527731;176883;43852;665085;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119305;174698;POSTO DUDU LTDA;BONFINOPOLIS DE MINAS;MG;BR ;W7HX1-3527729;176883;43852;665084;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119305;174698;POSTO DUDU LTDA;BONFINOPOLIS DE MINAS;MG;BR ;W7HX1-3527727;176883;43852;665083;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119328;392599;COOPERATIVA AGRARIA DE MACHADO LTDA;MACHADO;MG;BR ;W7HX1-3527976;176890;43852;665099;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119719;384735;SETTA COMBUSTIVEIS SA;GUAMARE;RN;BR ;W7HXH-3511065;176852;43852;663233;NAO;;GARANTIA DE 12 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119719;384735;SETTA COMBUSTIVEIS SA;GUAMARE;RN;BR ;W7HXH-3511065;176852;43852;663234;NAO;;GARANTIA DE 12 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;117929;123991;VIBRA ENERGIA S A;DUQUE DE CAXIAS;RJ;BR ;3G3389P-3518293;176934;43853;664242;NAO;;WARRANTY - 12 MONTHS AFTER START-UP
WBP EQUIPAMENTO DOMESTICO;117929;123991;VIBRA ENERGIA S A;DUQUE DE CAXIAS;RJ;BR ;3G3390P-3518295;176934;43853;664243;NAO;;WARRANTY - 12 MONTHS AFTER START-UP
WBP EQUIPAMENTO DOMESTICO;117929;123991;VIBRA ENERGIA S A;DUQUE DE CAXIAS;RJ;BR ;3G3390P-3518295;176934;43853;664244;NAO;;WARRANTY - 12 MONTHS AFTER START-UP
WBP EQUIPAMENTO DOMESTICO;118994;118078;IDAZA DISTRIBUIDORA DE PETROLEO LTDA;CUIABA;MT;BR ;W7HX2-3524927;176906;43853;665002;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119022;390622;DISTRIBUIDORA RAMOS DE COMBUSTIVEIS LTDA;SANTA FE DE MINAS;MG;BR ;W7HX2-3525082;176974;43853;665006;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119022;390622;DISTRIBUIDORA RAMOS DE COMBUSTIVEIS LTDA;SANTA FE DE MINAS;MG;BR ;W7HX2-3525084;176974;43853;665007;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119032;389625;WMS SUPERMERCADOS DO BRASIL LTDA;SANTA MARIA;RS;BR ;W7HXH-3528117;176914;43853;665096;NAO;;GARANTIA DE 12 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119032;389625;WMS SUPERMERCADOS DO BRASIL LTDA;SANTA MARIA;RS;BR ;W7HXH-3528119;176914;43853;665203;NAO;;GARANTIA DE 12 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119034;390613;JADER JOSE DE CARVALHO EIRELI;PATOS DE MINAS;MG;BR ;W7HX2-3525301;176978;43853;665009;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119034;390613;JADER JOSE DE CARVALHO EIRELI;PATOS DE MINAS;MG;BR ;W7HX2-3525301;176978;43853;665010;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119129;124268;SETE COMERCIO DE COMBUSTIVEIS LTDA;FERNANDOPOLIS;SP;BR ;W7HXH-3527443;176919;43853;665036;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119129;124268;SETE COMERCIO DE COMBUSTIVEIS LTDA;FERNANDOPOLIS;SP;BR ;W7HXH-3527439;176919;43853;665034;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119129;124268;SETE COMERCIO DE COMBUSTIVEIS LTDA;FERNANDOPOLIS;SP;BR ;W7HXH-3527441;176919;43853;665035;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119183;390653;S DOS REIS CAMARGO E CIA LTDA;BARRA DO GARCAS;MT;BR ;W7HX2-3527459;176977;43853;665050;NAO;;GARANTIA DE 12 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119183;390653;S DOS REIS CAMARGO E CIA LTDA;BARRA DO GARCAS;MT;BR ;W7HX2-3527459;176977;43853;665051;NAO;;GARANTIA DE 12 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119263;118927;POSTO JENIPAPO DE SALINAS EIRELI;SALINAS;MG;BR ;W7HX2-3527492;176913;43853;665056;NAO;;GARANTIA DE 12 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119264;120202;POSTO SHAN LTDA;CURITIBA;PR;BR ;W7HXH-3527583;176915;43853;665057;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119267;391590;E DE C KETZER EIRELI;CHAPADINHA;MA;BR ;W7HXH-3527710;176907;43853;665061;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119267;391590;E DE C KETZER EIRELI;CHAPADINHA;MA;BR ;W7HXH-3527708;176907;43853;665060;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119270;179415;CONDOR AUTO POSTO LTDA;CURITIBA;PR;BR ;W7HXH-3527705;176912;43853;665062;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119271;392590;ECO COMERCIALIZADORA DE GNV S A;SAO JOSE;SC;BR ;W7HXH-3527712;176980;43853;665063;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119271;392590;ECO COMERCIALIZADORA DE GNV S A;SAO JOSE;SC;BR ;W7HXH-3527714;176980;43853;665064;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119271;392590;ECO COMERCIALIZADORA DE GNV S A;SAO JOSE;SC;BR ;W7HXH-3527716;176980;43853;665065;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119271;392590;ECO COMERCIALIZADORA DE GNV S A;SAO JOSE;SC;BR ;W7HXH-3527716;176980;43853;665066;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119289;390645;POSTO SIMPATIA 2 EIRELI;TRES PONTAS;MG;BR ;W7HXH-3527687;176905;43853;665072;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119289;390645;POSTO SIMPATIA 2 EIRELI;TRES PONTAS;MG;BR ;W7HXH-3527685;176905;43853;665069;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119289;390645;POSTO SIMPATIA 2 EIRELI;TRES PONTAS;MG;BR ;W7HXH-3527685;176905;43853;665070;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119289;390645;POSTO SIMPATIA 2 EIRELI;TRES PONTAS;MG;BR ;W7HXH-3527685;176905;43853;665071;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119489;182252;CHEROKEE GRAN POSTO LTDA;NOVA ODESSA;SP;BR ;W7HX2-3528464;176982;43853;665163;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119489;182252;CHEROKEE GRAN POSTO LTDA;NOVA ODESSA;SP;BR ;W7HX2-3528464;176982;43853;665164;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119489;182252;CHEROKEE GRAN POSTO LTDA;NOVA ODESSA;SP;BR ;W7HX2-3528464;176982;43853;665165;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119489;182252;CHEROKEE GRAN POSTO LTDA;NOVA ODESSA;SP;BR ;W7HX2-3528464;176982;43853;665166;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119489;182252;CHEROKEE GRAN POSTO LTDA;NOVA ODESSA;SP;BR ;W7HX2-3528464;176982;43853;665167;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119489;182252;CHEROKEE GRAN POSTO LTDA;NOVA ODESSA;SP;BR ;W7HX2-3528464;176982;43853;665168;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;118531;388592;PANDOLFI COMBUSTIVEIS LTDA;SALTO DO LONTRA;PR;BR ;W7HXH-3521987;176996;43854;664802;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;118531;388592;PANDOLFI COMBUSTIVEIS LTDA;SALTO DO LONTRA;PR;BR ;W7HXH-3521987;176996;43854;664803;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;118531;388592;PANDOLFI COMBUSTIVEIS LTDA;SALTO DO LONTRA;PR;BR ;W7HX1-3521989;176996;43854;664804;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;118531;388592;PANDOLFI COMBUSTIVEIS LTDA;SALTO DO LONTRA;PR;BR ;W7HX1-3521985;176996;43854;664801;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119028;390611;GRIFE TRANSPORTES LTDA;PEDRA AZUL;MG;BR ;W7E123-3525087;176998;43854;664920;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119123;122971;POSTO AUTOBLU LTDA;BLUMENAU;SC;BR ;W7HXH-3527433;176995;43854;665031;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119123;122971;POSTO AUTOBLU LTDA;BLUMENAU;SC;BR ;W7HXH-3527435;176995;43854;665032;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119123;122971;POSTO AUTOBLU LTDA;BLUMENAU;SC;BR ;W7HXH-3527437;176995;43854;665033;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119300;369638;MEMPS EMPREENDIMENTOS INCORPORACAO ARQUITETURA CON;SAO LUIS;MA;BR ;W7HXH-3527697;176989;43854;665078;NAO;;GARANTIA DE 12 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119300;369638;MEMPS EMPREENDIMENTOS INCORPORACAO ARQUITETURA CON;SAO LUIS;MA;BR ;W7HXH-3527699;176989;43854;665079;NAO;;GARANTIA DE 12 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119300;369638;MEMPS EMPREENDIMENTOS INCORPORACAO ARQUITETURA CON;SAO LUIS;MA;BR ;W7HXH-3527699;176989;43854;665080;NAO;;GARANTIA DE 12 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119303;390625;CANDIDO E SILVA COMERCIO DE COMBUSTIVEIS LTDA;CASCAVEL;CE;BR ;W7HX2-3527703;176990;43854;665082;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119303;390625;CANDIDO E SILVA COMERCIO DE COMBUSTIVEIS LTDA;CASCAVEL;CE;BR ;W7HX2-3527701;176990;43854;665081;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;119780;183751;COMERCIAL BUFFON COMBUSTIVEIS E TRANSPORTES LTDA;CANDIOTA;RS;BR ;W7E123-3530420;176997;43854;665349;NAO;;GARANTIA DE 12 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;120202;137788;COLUSA AUTO POSTO LTDA;JACAREI;SP;BR ;W7HXH-3470355;177046;43854;657274;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;120202;137788;COLUSA AUTO POSTO LTDA;JACAREI;SP;BR ;W7HXH-3470355;177046;43854;657275;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;120202;137788;COLUSA AUTO POSTO LTDA;JACAREI;SP;BR ;W7HXH-3470357;177046;43854;657276;NAO;;GARANTIA DE 18 MESES DA NFF
WBP EQUIPAMENTO DOMESTICO;117929;123991;VIBRA ENERGIA S A;DUQUE DE CAXIAS;RJ;BR ;3G3389P-3518291;177366;43857;664241;NAO;;WARRANTY - 12 MONTHS AFTER START-UP
WBP EQUIPAMENTO DOMESTICO;118225;123993;VIBRA ENERGIA S A;VITORIA;ES;BR ;3G2201P-3519078;177304;43857;664334;NAO;;WARRANTY - 12 MONTHS AFTER START-UP
WBP EQUIPAMENTO DOMESTICO;118225;123993;VIBRA ENERGIA S A;VITORIA;ES;BR ;3G2201P-3519078;177304;43857;664335;NAO;;WARRANTY - 12 MONTHS AFTER START-UP
WBP EQUIPAMENTO DOMESTICO;118225;123993;VIBRA ENERGIA S A;VITORIA;ES;BR ;3G2203P-3519076;177304;43857;664333;NAO;;WARRANTY - 12 MONTHS AFTER START-UP
WBP EQUIPAMENTO DOMESTICO;118225;123993;VIBRA ENERGIA S A;VITORIA;ES;BR ;3G2203P-3519082;177304;43857;664338;NAO;;WARRANTY - 12 MONTHS AFTER START-UP
WBP EQUIPAMENTO DOMESTICO;118225;123993;VIBRA ENERGIA S A;VITORIA;ES;BR ;3G2203P-3519084;177304;43857;664339;NAO;;WARRANTY - 12 MONTHS AFTER START-UP
WBP EQUIPAMENTO DOMESTICO;118225;123993;VIBRA ENERGIA S A;VITORIA;ES;BR ;3G2203P-3519080;177304;43857;664336;NAO;;WARRANTY - 12 MONTHS AFTER START-UP
WBP EQUIPAMENTO DOMESTICO;118225;123993;VIBRA ENERGIA S A;VITORIA;ES;BR ;3G2203P-3519080;177304;43857;664337;NAO;;WARRANTY - 12 MONTHS AFTER START-UP
