SS;TIPO_ERRO;DESC_ERRO;CÓD_ERRO;DETALHES_ERRO;VALOR_PECA;VALOR_TOTAL
7906027;CPU;REPROGRAMAÇÃO;;PRESENCIAL;0;313,6
7906029;CPU;REPROGRAMAÇÃO;;PRESENCIAL;0;0
7906133;TECLADO;MEMBRANA;;;86,6;686,4
7906141;OUTROS;;;;0;0
7906143;OUTROS;;;;0;0
7906145;OUTROS;;;;0;0
7906147;OUTROS;;;;0;0
7906161;CPU;REPROGRAMAÇÃO;;;0;0
7906239;CPU;REPROGRAMAÇÃO;;;0;244
7906247;CPU;REPROGRAMAÇÃO;;PRESENCIAL;0;480,9
7906261;CPU;CORREÇÃO DE ERRO;E501 - PORTA DA CABEÇA ELETRÔNICA FOI ABERTA;;0;0
7906265;CPU;CORREÇÃO DE ERRO;E501 - PORTA DA CABEÇA ELETRÔNICA FOI ABERTA;;0;0
7906269;CPU;CORREÇÃO DE ERRO;E501 - PORTA DA CABEÇA ELETRÔNICA FOI ABERTA;;0;0
7906273;CPU;CORREÇÃO DE ERRO;E501 - PORTA DA CABEÇA ELETRÔNICA FOI ABERTA;;0;0
7906283;CPU;CORREÇÃO DE ERRO;E501 - PORTA DA CABEÇA ELETRÔNICA FOI ABERTA;;0;0
7906285;CPU;CORREÇÃO DE ERRO;E501 - PORTA DA CABEÇA ELETRÔNICA FOI ABERTA;;0;0
7906293;CPU;REPROGRAMAÇÃO;;;0;215
7906299;PARTIDA INICIAL;;;;0;815
7906305;PARTIDA INICIAL;COM FALHA;;;0;0
7906307;PARTIDA INICIAL;;;;0;0
7906317;PARTIDA INICIAL;;;;0;0
7906323;PARTIDA INICIAL;;;;0;815
7906325;PARTIDA INICIAL;;;;0;0
7906331;PARTIDA INICIAL;;;;0;0
7906339;PARTIDA INICIAL;;;;0;0
7906349;PARTIDA INICIAL;;;;0;396,9
7906353;CPU;REPROGRAMAÇÃO;;5X;0;1352
7906359;OUTROS;;;;0;0
7906365;CPU;CORREÇÃO DE ERRO;E703 - DISPLAY INVALIDOU TRANSAÇÃO ASSINADA;;0;0
7906369;PARTIDA INICIAL;;;;0;468
7906371;PARTIDA INICIAL;;;;0;1314,7
7906375;PARTIDA INICIAL;;;;0;0
7906377;PARTIDA INICIAL;;;;0;0
7906395;CPU;REPROGRAMAÇÃO;;PRESENCIAL;0;252,7
7906425;CPU;REPROGRAMAÇÃO;;PRESENCIAL;0;1114,1
7906441;CPU;CORREÇÃO DE ERRO;E501 - PORTA DA CABEÇA ELETRÔNICA FOI ABERTA;;0;0
7906605;CHAMADO INDEVIDO;OUTROS;;;0;541,8
7906631;CPU;REPROGRAMAÇÃO;;;0;264,3
7906649;CPU;REPROGRAMAÇÃO;;3X;0;603,2
7906739;COMPACTA;VAZAMENTO ELIMINADOR DE AR;;;0;640,4
7906811;CPU;CORREÇÃO DE ERRO;E501 - PORTA DA CABEÇA ELETRÔNICA FOI ABERTA;;0;0
7906823;CPU;REPROGRAMAÇÃO;;;0;0
7906941;BICO;TROCA DO BICO POR VAZAMENTO NA PONTEIRA;;;0;0
7906943;BICO;TROCA DO BICO POR VAZAMENTO NA PONTEIRA;;;80,37;80,37
7906951;PARTIDA INICIAL;;;;0;349,1
7906955;RECEPTÁCULO;TROCA DA MOLA;;;0;885
7906973;OUTROS;;;;0;0
7906979;OUTROS;;;;0;0
7906981;CPU;CORREÇÃO DE ERRO;E703 - DISPLAY INVALIDOU TRANSAÇÃO ASSINADA;;0;0
7907019;CPU;REPROGRAMAÇÃO;;1X;0;899,5
7907107;CPU;CORREÇÃO DE ERRO;E503 - PORTA DO GABINETE HIDRÁULICO FOI ABERTA;;0;0
7907333;CPU;CORREÇÃO DE ERRO;E501 - PORTA DA CABEÇA ELETRÔNICA FOI ABERTA;;0;0
7907343;CPU;REPROGRAMAÇÃO;;;0;1818,9
7907407;VÁLVULA SOLENÓIDE;TROCA DA VÁLVULA;;;0;1647,8
7907457;COMPACTA;VAZAMENTO TAMPA;;;0;1447,7
7907581;OUTROS;;;;0;0
7907587;OUTROS;;;;0;0
7907675;CPU;REPROGRAMAÇÃO;;;0;623
7907709;CPU;REPROGRAMAÇÃO;;;0;599,8
7907723;CPU;REPROGRAMAÇÃO;;PRESENCIAL;0;478
7907731;CHAMADO INDEVIDO;LIMPEZA/DESTRAVAMENTO DO EIXO E ROTOR DA COMPACTA;;BIODIESEL;0;1302,7
7907743;OUTROS;;;;0;0
7907759;MOTOR;REPARO DE MAU CONTATO NOS CABOS / CONEXÕES / TERMINAIS;;;0;954,29
7907767;CPU;CORREÇÃO DE ERRO;E703 - DISPLAY INVALIDOU TRANSAÇÃO ASSINADA;;0;0
7907869;PARTIDA INICIAL;;;;0;2246,1
7907871;COMPACTA;VAZAMENTO ELIMINADOR DE AR;;;0;613,6
7907879;CHAMADO INDEVIDO;LIMPEZA DA VÁLVULA SOLENÓIDE;;;0;613,6
7907885;CHAMADO INDEVIDO;LIMPEZA DA VÁLVULA SOLENÓIDE;;;0;0
7907887;BLOCO MEDIDOR;CALIBRAÇÃO POR AFERIÇÃO NÃO CONFORME;;;0;0
7907903;PARTIDA INICIAL;;;;0;892,8
7907897;OUTROS;;;;0;0
7907911;PARTIDA INICIAL;;;;0;0
7907913;CHAMADO INDEVIDO;LIMPEZA/DESTRAVAMENTO DO EIXO E ROTOR DA COMPACTA;;;0;354,2
7907915;PARTIDA INICIAL;;;;0;0
7907937;DISPLAY;TROCA DO CABO;;;0;264,3
7907953;OUTROS;;;;0;0
7907973;CPU;CORREÇÃO DE ERRO;E703 - DISPLAY INVALIDOU TRANSAÇÃO ASSINADA;;0;0
7907969;CPU;REPROGRAMAÇÃO;;PRESENCIAL;0;244
7907979;BLOCO MEDIDOR;TROCA DO BLOCO POR OUTRAS CAUSAS;;BIODIESEL;0;244
7908001;BICO;TROCA DO BICO POR VAZAMENTO NA PONTEIRA;;;0;760,3
7908025;PARTIDA INICIAL;;;;0;2265,8
7908037;PARTIDA INICIAL;;;;0;0
7908043;PARTIDA INICIAL;COM FALHA;;;0;0
7908135;CPU;REPROGRAMAÇÃO;;3X;0;634,1
7908203;RECEPTÁCULO;TROCA DO RECEPTÁCULO COMPLETO;;;8,05;8,05
7908233;CPU;REPROGRAMAÇÃO;;PRESENCIAL;0;244
7908217;PARTIDA INICIAL;;;;0;1712,8
7908239;PARTIDA INICIAL;;;;0;1346,1
7908241;PARTIDA INICIAL;COM FALHA;;;0;0
7908243;PARTIDA INICIAL;COM FALHA;;;0;0
7908247;OUTROS;;;;0;0
7908253;RECEPTÁCULO;TROCA DA MOLA;;;0;533,1
7908261;CHAMADO CANCELADO;;;;0;0
7908267;RECEPTÁCULO;TROCA DA MOLA;;;0;0
7908283;CPU;REPROGRAMAÇÃO;;PRESENCIAL;0;1073,5
7908295;OUTROS;;;;0;0
7908373;BLOCO MEDIDOR;;;;0;0
7908379;BLOCO MEDIDOR;;;;0;0
7908433;OUTROS;;;;0;0
7908441;CPU;CORREÇÃO DE ERRO;E501 - PORTA DA CABEÇA ELETRÔNICA FOI ABERTA;;0;0
7908509;PARTIDA INICIAL;;;;0;1099,3
7908517;PARTIDA INICIAL;;;;0;0
7908521;PARTIDA INICIAL;;;;0;0
7908527;PARTIDA INICIAL;;;;0;0
7908529;PARTIDA INICIAL;;;;0;0
7908561;RECEPTÁCULO;AJUSTE DO SENSOR/FIXAÇÃO DO CLIP;;;0;244
7908567;CHAMADO INDEVIDO;LIMPEZA/DESTRAVAMENTO DO EIXO E ROTOR DA COMPACTA;;;0;244
7908599;CPU;REPROGRAMAÇÃO;;;0;215
7908609;CPU;CORREÇÃO DE ERRO;E703 - DISPLAY INVALIDOU TRANSAÇÃO ASSINADA;;0;0
7908623;OUTROS;;;;0;0
7908719;OUTROS;;;;0;0
7908725;CHAMADO INDEVIDO;LIMPEZA DO FILTRO DA COMPACTA;;GASOLINA;0;264,3
7908785;TECLADO;MEMBRANA;;;9,07;1827,97
7908793;OUTROS;;;;0;0
7908861;CPU;REPROGRAMAÇÃO;;;0;296,2
7908863;TECLADO;MEMBRANA;;;0;835,7
7908961;CPU;REPROGRAMAÇÃO;;PRESENCIAL;0;1493,43
7908953;PARTIDA INICIAL;;;;0;499,9
7909039;PARTIDA INICIAL;;;;0;689,8
7909045;CPU;REPROGRAMAÇÃO;;;0;599,8
7909185;CHAMADO INDEVIDO;LIMPEZA/DESOBSTRUÇÃO DO DENSIMETRO;;ETANOL;0;446,9
7909213;CPU;CORREÇÃO DE ERRO;E501 - PORTA DA CABEÇA ELETRÔNICA FOI ABERTA;;0;0
7909261;MOTOR;REPARO DE MAU CONTATO NOS CABOS / CONEXÕES / TERMINAIS;;;0;742,9
7909263;RECEPTÁCULO;TROCA DA ALAVANCA DE ACIONAMENTO;;;0;457,7
7909467;PARTIDA INICIAL;;;;0;754,2
7909469;PARTIDA INICIAL;;;;0;0
7909475;CHAMADO INDEVIDO;LIMPEZA DE DISCO MAGNÉTICO;;BIODIESEL;0;1386,8
7909477;PARTIDA INICIAL;;;;0;0
7909481;PARTIDA INICIAL;;;;0;0
7909509;CPU;REPROGRAMAÇÃO;;;0;333,9
7909533;OUTROS;;;;0;0
7909613;VISITA IMPRODUTIVA;OUTROS;;;0;1032,9
7909611;CPU;CORREÇÃO DE ERRO;E703 - DISPLAY INVALIDOU TRANSAÇÃO ASSINADA;;0;0
7909619;BLOCO MEDIDOR;TROCA DO BLOCO POR OUTRAS CAUSAS;;BIODIESEL;0;608,5
7909631;BLOCO MEDIDOR;TROCA DO BLOCO POR OUTRAS CAUSAS;;;0;215
7909643;CPU;REPROGRAMAÇÃO;;PRESENCIAL;0;692,6
7909857;BLOCO MEDIDOR;TROCA DO BLOCO POR OUTRAS CAUSAS;;;0;449
7909735;CPU;CORREÇÃO DE ERRO;BTL001 - VIOLAÇÃO DETECTADA NO BOOTLOADER;;0;0
7909765;OUTROS;;;;0;0
7909779;CPU;REPROGRAMAÇÃO;;;0;2382
7909791;BLOCO MEDIDOR;TROCA DO BLOCO POR OUTRAS CAUSAS;;BIODIESEL;0;608,5
7909861;CPU;REPROGRAMAÇÃO;;PRESENCIAL;0;603,2
7909875;CPU;REPROGRAMAÇÃO;;PRESENCIAL;0;215
7909963;OUTROS;;;;0;0
7909979;OUTROS;;;;0;0
7909981;RECEPTÁCULO;AJUSTE DO SENSOR/FIXAÇÃO DO CLIP;;;0;828,27
7909995;OUTROS;;;;0;0
7910009;OUTROS;;;;0;0
7910065;CPU;REPROGRAMAÇÃO;;;0;0
7910069;CPU;REPROGRAMAÇÃO;;;0;0
7910073;CPU;REPROGRAMAÇÃO;;;0;0
7910075;CPU;REPROGRAMAÇÃO;;;0;0
7910077;CPU;REPROGRAMAÇÃO;;;0;0
7910081;CPU;REPROGRAMAÇÃO;;;0;0
7910083;CPU;REPROGRAMAÇÃO;;;0;0
7910085;CPU;REPROGRAMAÇÃO;;;0;0
7910087;CPU;REPROGRAMAÇÃO;;;0;0
7910135;BLOCO MEDIDOR;TROCA DO BLOCO POR OUTRAS CAUSAS;;BIODIESEL;0;541,8
7910185;CPU;CORREÇÃO DE ERRO;BTL003 - BOOTLOADERDETECTOU ERRO NO RTC E/OU ERRO DE VEAT (BATERIA 3.6V);;0;0
7910205;OUTROS;;;;0;0
7910209;BLOCO MEDIDOR;TROCA DO BLOCO POR NÃO ACEITAR CALIBRAÇÃO;;;0;0
7910337;CPU;REPROGRAMAÇÃO;;;0;258,5
7910485;OUTROS;;;;0;0
7910501;CPU;REPROGRAMAÇÃO;;PRESENCIAL;0;795,1
7910519;CHAMADO INDEVIDO;LIMPEZA DO FILTRO DA COMPACTA;;;0;1143,1
7910513;TECLADO;;;;0;0
7910525;VÁLVULA SOLENÓIDE;TROCA DA VÁLVULA;;;0;815,4
7910559;BLOCO MEDIDOR;TROCA DO BLOCO POR OUTRAS CAUSAS;;BIODIESEL;699,88;943,88
7910803;BLOCO MEDIDOR;VALVULA RETENÇÃO E ALIVIO;;;10;1312,7
7910879;CPU;REPROGRAMAÇÃO;;PRESENCIAL;0;215
7910915;PARTIDA INICIAL;;;;0;0
7910929;CPU;REPROGRAMAÇÃO;;PRESENCIAL;0;244
7910939;DISPLAY;TROCA DO CABO;;;0;1143,1
7910957;CHAMADO CANCELADO;;;;0;1511,5
7910979;OUTROS;;;;0;0
7911007;DISPLAY;RETIRADA DE MAU CONTATO;;;0;556,3
7911065;CPU;REPROGRAMAÇÃO;;0X;0;215
7911069;CHAMADO CANCELADO;;;;0;215
7911155;VISITA IMPRODUTIVA;EQUIPAMENTO FUNCIONANDO NORMALMENTE;;;0;1647,8
7911159;CPU;REPROGRAMAÇÃO;;;0;310,7
7911225;CPU;REPROGRAMAÇÃO;;;0;244
7911257;CHAMADO CANCELADO;;;;0;215
7911307;CPU;REPROGRAMAÇÃO;;PRESENCIAL;0;273
7911309;BICO;TROCA DO BICO POR VAZAMENTO NA PONTEIRA;;;0;838,6
7911321;CPU;REPROGRAMAÇÃO;;PRESENCIAL;0;828,27
7911325;CHAMADO INDEVIDO;LIMPEZA DA CHECK VÁLVULA DA COMPACTA;;GASOLINA;0;215
7911327;VISITA IMPRODUTIVA;EQUIPAMENTO FUNCIONANDO NORMALMENTE;;;0;244
7911331;CPU;REPROGRAMAÇÃO;;;0;331
7911495;CHAMADO INDEVIDO;LIMPEZA/DESTRAVAMENTO DO EIXO E ROTOR DA COMPACTA;;;0;617,2
7911505;CHAMADO INDEVIDO;LIMPEZA/DESTRAVAMENTO DO EIXO E ROTOR DA COMPACTA;;;0;0
7911509;OUTROS;;;;0;0
7911513;CPU;CORREÇÃO DE ERRO;E703 - DISPLAY INVALIDOU TRANSAÇÃO ASSINADA;;0;0
7911531;CHAMADO INDEVIDO;LIMPEZA DE DISCO MAGNÉTICO;;BIODIESEL;0;945,9
7911561;CPU;REPROGRAMAÇÃO;;2X;0;980,7
7911639;CPU;CORREÇÃO DE ERRO;E501 - PORTA DA CABEÇA ELETRÔNICA FOI ABERTA;;0;1410
7911663;CPU;REPROGRAMAÇÃO;;;0;608,5
7911659;TECLADO;PLACA TOUCH INOPERANTE;;;0;244
7911727;PARTIDA INICIAL;COM FALHA;;;0;995
7911729;PARTIDA INICIAL;COM FALHA;;;0;0
7911803;RECEPTÁCULO;TROCA DA MOLA;;;0;714,3
7911815;DISPLAY;TROCA DO CABO;;;34,92;1178,02
7911887;CPU;TROCA POR OUTROS MOTIVOS;;;0;1911,7
7911909;MODO DE FALHA NÃO CLASSIFICADO;;;;0;244
7911913;CPU;REPROGRAMAÇÃO;;PRESENCIAL;0;547,6
7911917;CPU;REPROGRAMAÇÃO;;;0;287,5
7911919;VISITA IMPRODUTIVA;EQUIPAMENTO FUNCIONANDO NORMALMENTE;;;0;244
7911931;OUTROS;;;;0;0
7911943;BLOCO MEDIDOR;TROCA DA VALVULA DE RETENÇÃO E ALIVIO;;;0;594
7911965;CPU;REPROGRAMAÇÃO;;PRESENCIAL;0;1119,9
7911973;TECLADO;PLACA TOUCH INOPERANTE;;;0;1131,5
7911975;RECEPTÁCULO;TROCA DA MOLA;;;0;611,4
7911989;CPU;REPROGRAMAÇÃO;;;0;252,7
7912029;BICO;TROCA DO BICO POR VAZAMENTO NA PONTEIRA;;;80,37;80,37
7912103;CHAMADO CANCELADO;;;;0;672,3
7912079;COMPACTA;CORREIA;;;0;449
7912083;OUTROS;;;;0;0
7912285;BICO;TROCA DO BICO POR VAZAMENTO NA PONTEIRA;;;80,37;80,37
7912399;BICO;TROCA DO BICO POR DESARME ANTES DO TERMINO DO ABASTECIMENTO;;;227,1;227,1
7912403;CHAMADO INDEVIDO;LIMPEZA DE DISCO MAGNÉTICO;;;0;354,2
7912407;VÁLVULA SOLENÓIDE;TROCA DA VÁLVULA;;;192,91;192,91
7912415;CPU;REPROGRAMAÇÃO;;;0;763,2
7912419;VÁLVULA SOLENÓIDE;TROCA DA VÁLVULA;;;192,91;192,91
7912427;PLACA BLUETOOTH;INOPERANTE;;;156,32;756,12
7912429;BICO;TROCA DO BICO POR VAZAMENTO NA PONTEIRA;;;160,74;938,44
7912431;BLOCO MEDIDOR;TROCA DO BLOCO POR OUTRAS CAUSAS;;BIODIESEL;3908,67;4450,47
7912431;BLOCO MEDIDOR;TROCA DO BLOCO POR OUTRAS CAUSAS;;BIODIESEL;3908,67;4450,47
7912459;VÁLVULA SOLENÓIDE;TROCA DA VÁLVULA;;;192,91;1840,71
7912493;DISPLAY;TROCA DO CABO;;;59,8;2104,9
7912499;BLOCO MEDIDOR;;;;0;0
7912565;CPU;ATUALIZAÇÃO DE VERSÃO;;;0;1045,8
7912581;TECLADO;PLACA TOUCH INOPERANTE;;;65,42;309,42
7912597;CPU;REPROGRAMAÇÃO;;PRESENCIAL;0;495,4
7912599;CHAMADO INDEVIDO;LIMPEZA DO FILTRO DA COMPACTA;;BIODIESEL;0;1995,8
7912617;CHAMADO INDEVIDO;LIMPEZA DE BLOCO MEDIDOR;;BIODIESEL;0;0
7912629;DISPLAY;TROCA DO CABO;;;0;457,7
7912633;CPU;CORREÇÃO DE ERRO;E501 - PORTA DA CABEÇA ELETRÔNICA FOI ABERTA;;0;0
7912641;OUTROS;;;;0;0
7912677;CPU;REPROGRAMAÇÃO;;1X;0;273
7912701;BICO;TROCA DO BICO POR NÃO ARMAR;;;80,37;1629,57
7912703;PARTIDA INICIAL;;;;0;1293
7912707;PARTIDA INICIAL;;;;0;0
7912711;PARTIDA INICIAL;;;;0;0
7912723;CPU;REPROGRAMAÇÃO;;PRESENCIAL;0;244
7912753;OUTROS;;;;0;0
7912773;CPU;REPROGRAMAÇÃO;;PRESENCIAL;0;692,6
7912805;CPU;REPROGRAMAÇÃO;;PRESENCIAL;0;244
7912823;VISITA IMPRODUTIVA;EQUIPAMENTO FUNCIONANDO NORMALMENTE;;;0;252,7
7912837;CPU;REPROGRAMAÇÃO;;;0;246,9
7912867;BLOCO MEDIDOR;;;;0;0
7912903;CPU;CORREÇÃO DE ERRO;E700 - DSP - FALHA EM RECUPERAR DADOS CRÍTICOS;;0;0
7912983;CPU;CORREÇÃO DE ERRO;E703 - DISPLAY INVALIDOU TRANSAÇÃO ASSINADA;;0;0
7913023;PARTIDA INICIAL;;;;0;1275,5
7913025;PARTIDA INICIAL;;;;0;0
7913029;PARTIDA INICIAL;;;;0;0
7913067;VISITA IMPRODUTIVA;EQUIPAMENTO FUNCIONANDO NORMALMENTE;;;0;1143,1
7913121;RECEPTÁCULO;AJUSTE DO SENSOR/FIXAÇÃO DO CLIP;;;0;660,7
7913203;BLOCO MEDIDOR;TROCA DO BLOCO POR OUTRAS CAUSAS;;BIODIESEL;1399,76;1399,76
7913239;CHAMADO CANCELADO;;;;0;0
7913247;CPU;REPROGRAMAÇÃO;;PRESENCIAL;0;695,5
7913257;OUTROS;;;;0;0
7913277;CPU;REPROGRAMAÇÃO;;PRESENCIAL;0;215
7913329;PARTIDA INICIAL;;;;0;1620
7913333;PARTIDA INICIAL;;;;0;0
7913335;VISITA IMPRODUTIVA;EQUIPAMENTO FUNCIONANDO NORMALMENTE;;;0;351,3
7913345;OUTROS;;;;0;0
7913355;CHAMADO INDEVIDO;OUTROS;;;0;646,2
7913403;CPU;CORREÇÃO DE ERRO;E501 - PORTA DA CABEÇA ELETRÔNICA FOI ABERTA;;0;0
7913459;OUTROS;;;;0;0
7913469;CHAMADO CANCELADO;;;;0;0
7913471;CHAMADO CANCELADO;;;;0;0
7913483;CPU;REPROGRAMAÇÃO;;PRESENCIAL;0;992,1
7913485;OUTROS;;;;0;0
7913521;PARTIDA INICIAL;;;;0;839,8
7913527;PARTIDA INICIAL;;;;0;0
7913533;PARTIDA INICIAL;;;;0;0
7913539;PARTIDA INICIAL;COM FALHA;;;0;0
7913573;TECLADO;MAU CONTATO NO CABO;;;0;287,5
7913631;BLOCO MEDIDOR;;;;0;0
7913649;CPU;CORREÇÃO DE ERRO;E501 - PORTA DA CABEÇA ELETRÔNICA FOI ABERTA;;0;0
7913647;BLOCO MEDIDOR;TROCA DO BLOCO POR OUTRAS CAUSAS;;BIODIESEL;0;1520,2
7913659;CPU;CORREÇÃO DE ERRO;E501 - PORTA DA CABEÇA ELETRÔNICA FOI ABERTA;PRESENCIAL;0;0
7913663;BLOCO MEDIDOR;TROCA DO BLOCO POR OUTRAS CAUSAS;;BIODIESEL;0;0
7913697;BICO;TROCA DO BICO POR VAZAMENTO NA PONTEIRA;;;85,59;834,29
7913779;CPU;ATUALIZAÇÃO DE VERSÃO;;;0;320
7913869;CPU;REPROGRAMAÇÃO;;PRESENCIAL;0;1114,1
7913903;CPU;CORREÇÃO DE ERRO;E501 - PORTA DA CABEÇA ELETRÔNICA FOI ABERTA;;0;0
7913915;CPU;REPROGRAMAÇÃO;;PRESENCIAL;0;828,27
7913927;MANGUEIRA;TROCA POR VAZAMENTO NO TERMINAL GIRATÓRIO;;;0;270,1
7913977;CPU;TROCA POR OUTROS MOTIVOS;;;1032,32;1364,62
7913981;CPU;ATUALIZAÇÃO DE VERSÃO;;;0;0
7913999;OUTROS;;;;0;0
7914161;CPU;REPROGRAMAÇÃO;;;0;246,9
7914173;CPU;REPROGRAMAÇÃO;;PRESENCIAL;0;620,1
7914213;OUTROS;;;;0;0
7914221;OUTROS;;;;0;0
7914235;CPU;REPROGRAMAÇÃO;;PRESENCIAL;0;2561,3
7914257;OUTROS;;;;0;0
7914269;PARTIDA INICIAL;COM FALHA;;;0;661,5
7914271;PARTIDA INICIAL;COM FALHA;;;0;0
7914285;CPU;REPROGRAMAÇÃO;;3X;0;313,6
7914299;OUTROS;;;;0;0
7914323;CHAMADO INDEVIDO;LIMPEZA DA VÁLVULA SOLENÓIDE;;BIODIESEL;0;616,5
7914393;CPU;REPROGRAMAÇÃO;;PRESENCIAL;0;789,3
7914399;CPU;REPROGRAMAÇÃO;;PRESENCIAL;0;0
7914405;CPU;REPROGRAMAÇÃO;;PRESENCIAL;0;0
7914409;CHAMADO INDEVIDO;OUTROS;;;0;215
7914419;CPU;REPROGRAMAÇÃO;;;0;914
7914429;BLOCO MEDIDOR;TROCA DO BLOCO POR NÃO ACEITAR CALIBRAÇÃO;;;0;1148,9
7914431;VÁLVULA SOLENÓIDE;TROCA DA VÁLVULA;;;0;244
7914435;PARTIDA INICIAL;;;;0;661,5
7914437;CPU;REPROGRAMAÇÃO;;;0;244
7914457;PARTIDA INICIAL;;;;0;1515
7914459;PARTIDA INICIAL;;;;0;0
7914463;PARTIDA INICIAL;;;;0;0
7914495;PARTIDA INICIAL;;;;0;0
7914507;CPU;REPROGRAMAÇÃO;;;0;0
7914569;BLOCO MEDIDOR;TROCA DO BLOCO POR OUTRAS CAUSAS;;BIODIESEL;0;594
7914643;TUBO DE DESCARGA;TROCA DO ANEL DE VEDAÇÃO;;;0;777,7
7914655;OUTROS;;;;0;0
7914659;CPU;REPROGRAMAÇÃO;;PRESENCIAL;0;302
7914697;CPU;CORREÇÃO DE ERRO;E503 - PORTA DO GABINETE HIDRÁULICO FOI ABERTA;;0;0
7914767;OUTROS;;;;0;0
7914737;CPU;REPROGRAMAÇÃO;;;0;655,8
7914759;BLOCO MEDIDOR;TROCA DO BLOCO POR OUTRAS CAUSAS;;BIODIESEL;0;1697,1
7914765;OUTROS;;;;0;0
7914811;CPU;CORREÇÃO DE ERRO;E501 - PORTA DA CABEÇA ELETRÔNICA FOI ABERTA;;0;0
7914873;PARTIDA INICIAL;;;;0;975,6
7914875;PARTIDA INICIAL;;;;0;0
7914877;PARTIDA INICIAL;;;;0;0
7914887;CPU;REPROGRAMAÇÃO;;;0;215
7914895;MANGUEIRA;REAPERTO DAS CONEXÕES;;;0;1093,8
7914905;BLOCO MEDIDOR;TROCA DO BLOCO POR OUTRAS CAUSAS;;BIODIESEL;3908,67;3908,67
7914927;BICO;TROCA DO BICO POR VAZAMENTO NA PONTEIRA;;;0;310,7
7914935;OUTROS;;;;0;0
7914937;CPU;REPROGRAMAÇÃO;;;0;795,1
7914963;CPU;REPROGRAMAÇÃO;;;0;270,1
7914955;OUTROS;;;;0;0
7914959;OUTROS;;;;0;0
7915001;CPU;REPROGRAMAÇÃO;;;0;0
7915047;VISITA IMPRODUTIVA;EQUIPAMENTO FUNCIONANDO NORMALMENTE;;;0;1476,7
7915069;BLOCO MEDIDOR;TROCA DO BLOCO POR OUTRAS CAUSAS;;BIODIESEL;0;0
7915195;OUTROS;;;;0;0
7915201;PARTIDA INICIAL;;;;0;1265
7915199;CPU;ATUALIZAÇÃO DE VERSÃO;;;0;0
7915205;PARTIDA INICIAL;;;;0;0
7915207;PARTIDA INICIAL;;;;0;0
7915215;PARTIDA INICIAL;;;;0;0
7915221;RECEPTÁCULO;TROCA DA ALAVANCA DE ACIONAMENTO;;;0;1409,28
7915263;CPU;REPROGRAMAÇÃO;;PRESENCIAL;0;1018,4
7915265;CPU;CORREÇÃO DE ERRO;E501 - PORTA DA CABEÇA ELETRÔNICA FOI ABERTA;;0;0
7915273;DISPLAY;TROCA DA PLACA DO DISPLAY;;;440,43;754,03
7915279;BLOCO MEDIDOR;TROCA DO BLOCO POR OUTRAS CAUSAS;;BIODIESEL;7817,34;8434,54
7915289;BLOCO MEDIDOR;TROCA DO BLOCO POR OUTRAS CAUSAS;;BIODIESEL;0;617,2
8001197;CPU;CORREÇÃO DE ERRO;BTL001 - VIOLAÇÃO DETECTADA NO BOOTLOADER;;0;0
8001199;VISITA IMPRODUTIVA;EQUIPAMENTO FUNCIONANDO NORMALMENTE;;;0;0
8001209;CPU;CORREÇÃO DE ERRO;E501 - PORTA DA CABEÇA ELETRÔNICA FOI ABERTA;PRESENCIAL;0;215
8001211;BLOCO MEDIDOR;TRAVADO POR SUJIDADE PROVENIENTE DO COMBUSTÍVEL;;BIODIESEL;0;331
8001243;OUTROS;;;;0;0
8001233;CPU;CORREÇÃO DE ERRO;E703 - DISPLAY INVALIDOU TRANSAÇÃO ASSINADA;;0;524,4
8001265;CPU;CORREÇÃO DE ERRO;E703 - DISPLAY INVALIDOU TRANSAÇÃO ASSINADA;;0;623
8001289;OUTROS;;;;0;0
8001551;VISITA IMPRODUTIVA;EQUIPAMENTO FUNCIONANDO NORMALMENTE;;;0;244
8001583;BICO;TROCA DO BICO POR VAZAMENTO NA PONTEIRA;;;324,41;880,71
8001577;CPU;CORREÇÃO DE ERRO;E703 - DISPLAY INVALIDOU TRANSAÇÃO ASSINADA;;0;0
8001593;CPU;CORREÇÃO DE ERRO;E700 - DSP - FALHA EM RECUPERAR DADOS CRÍTICOS;;0;2578,7
8001823;RECEPTÁCULO;TROCA DO SENSOR;;;32,38;293,78
8001835;CPU;CORREÇÃO DE ERRO;E703 - DISPLAY INVALIDOU TRANSAÇÃO ASSINADA;;0;524,4
8001891;CPU;CORREÇÃO DE ERRO;E703 - DISPLAY INVALIDOU TRANSAÇÃO ASSINADA;;0;1047,4
8001943;RECEPTÁCULO;TROCA DO SENSOR;;;31,26;1339,76
8002065;BLOCO MEDIDOR;TROCA DO BLOCO POR NÃO ACEITAR CALIBRAÇÃO;;BIODIESEL;699,88;2109,88
8002119;CPU;CORREÇÃO DE ERRO;E703 - DISPLAY INVALIDOU TRANSAÇÃO ASSINADA;3X;0;1073,5
8002153;DISPLAY; TROCA DO LCD;;;405,51;649,51
8002209;OUTROS;;;;0;0
8002465;CPU;CORREÇÃO DE ERRO;E501 - PORTA DA CABEÇA ELETRÔNICA FOI ABERTA;REMOTO;0;215
8002469;CPU;CORREÇÃO DE ERRO;BTL001 - VIOLAÇÃO DETECTADA NO BOOTLOADER;;0;0
8002473;OUTROS;;;;0;0
8002477;CPU;TROCA POR QUEIMA;;;1032,32;1640,82
