TIPO;PEDIDO;CODIGO_CLIENTE;CLIENTE;CIDADE;UF;PAIS;ITEM;NUM_NF;DT_NUM_NF;NUM_SERIAL;RTM;GARANTIA
WBP EQUIPAMENTO DOMESTICO;154596;540923;AUTO POSTO JOAO PAULO II LTDA;CAPANEMA;PA;BR ;W7GCEN-3870420;210995;21/12/2022;792264;NAO;365
WBP EQUIPAMENTO DOMESTICO;154596;540923;AUTO POSTO JOAO PAULO II LTDA;CAPANEMA;PA;BR ;W7GCEN-3870420;210995;21/12/2022;792265;NAO;365
WBP EQUIPAMENTO DOMESTICO;154596;540923;AUTO POSTO JOAO PAULO II LTDA;CAPANEMA;PA;BR ;W7GCEN-3870422;210995;21/12/2022;792266;NAO;365
WBP EQUIPAMENTO DOMESTICO;154596;540923;AUTO POSTO JOAO PAULO II LTDA;CAPANEMA;PA;BR ;W7GCEN-3870418;210995;21/12/2022;792263;NAO;365
WBP EQUIPAMENTO DOMESTICO;154964;544899;KAKA AUTO POSTO LTDA;CAETITE;BA;BR ;W7GCEN-3873719;211019;21/12/2022;792855;NAO;365
WBP EQUIPAMENTO DOMESTICO;154964;544899;KAKA AUTO POSTO LTDA;CAETITE;BA;BR ;W7GCEN-3873717;211019;21/12/2022;792854;NAO;365
WBP EQUIPAMENTO DOMESTICO;155023;373657;AUTO POSTO BURITIS LTDA;JUARA;MT;BR ;W7GCEN-3873737;211024;21/12/2022;792857;NAO;365
WBP EQUIPAMENTO DOMESTICO;155023;373657;AUTO POSTO BURITIS LTDA;JUARA;MT;BR ;W7GCEN-3873735;211024;21/12/2022;792856;NAO;365
WBP EQUIPAMENTO DOMESTICO;154045;150940;SIMARELLI DISTRIBUIDORA DE DERIVADOS DE PETROLEO L;SENADOR CANEDO;GO;BR ;W7GCEN-3868668;211049;22/12/2022;791952;NAO;365
WBP EQUIPAMENTO DOMESTICO;154045;150940;SIMARELLI DISTRIBUIDORA DE DERIVADOS DE PETROLEO L;SENADOR CANEDO;GO;BR ;W7GCEN-3868668;211049;22/12/2022;791953;NAO;365
WBP EQUIPAMENTO DOMESTICO;154078;500884;CACIQUE DERIVADOS DE PETROLEO LTDA;TERESINA;PI;BR ;W7HXH-3871418;211059;22/12/2022;792527;NAO;1095
WBP EQUIPAMENTO DOMESTICO;154078;500884;CACIQUE DERIVADOS DE PETROLEO LTDA;TERESINA;PI;BR ;W7HXH-3871416;211059;22/12/2022;792525;NAO;1095
WBP EQUIPAMENTO DOMESTICO;154078;500884;CACIQUE DERIVADOS DE PETROLEO LTDA;TERESINA;PI;BR ;W7HXH-3871416;211059;22/12/2022;792526;NAO;1095
WBP EQUIPAMENTO DOMESTICO;154109;516900;F F DE OLIVEIRA LTDA;PICARRA;PA;BR ;W7GCEN-3869772;211051;22/12/2022;792244;NAO;365
WBP EQUIPAMENTO DOMESTICO;154109;516900;F F DE OLIVEIRA LTDA;PICARRA;PA;BR ;W7GCEN-3869768;211051;22/12/2022;792243;NAO;365
WBP EQUIPAMENTO DOMESTICO;154115;131136;V MACHADO E CIA NOSSA SENHORA DA CONCEICAO LTDA;PARNAIBA;PI;BR ;W7GCEN-3870290;211060;22/12/2022;792259;NAO;365
WBP EQUIPAMENTO DOMESTICO;154118;182053;AUTO POSTO FERREIRA LTDA ME;PINHEIRO;MA;BR ;W7GVIS-3866128;211046;22/12/2022;791791;NAO;365
WBP EQUIPAMENTO DOMESTICO;154118;182053;AUTO POSTO FERREIRA LTDA ME;PINHEIRO;MA;BR ;W7GVIS-3866132;211046;22/12/2022;791792;NAO;365
WBP EQUIPAMENTO DOMESTICO;154118;182053;AUTO POSTO FERREIRA LTDA ME;PINHEIRO;MA;BR ;W7GVIS-3866136;211046;22/12/2022;791793;NAO;365
WBP EQUIPAMENTO DOMESTICO;154162;155153;DOIS AMIGOS REVENDEDORA DE PETROLEO LTDA;BELA CRUZ;CE;BR ;W7GVIS-3870329;211085;22/12/2022;792421;NAO;365
WBP EQUIPAMENTO DOMESTICO;154162;155153;DOIS AMIGOS REVENDEDORA DE PETROLEO LTDA;BELA CRUZ;CE;BR ;W7GVIS-3870325;211085;22/12/2022;792420;NAO;365
WBP EQUIPAMENTO DOMESTICO;154171;503789;POSTO DE COMBUSTIVEL THOMAS LTDA;SANTALUZ;BA;BR ;W7GCEN-3870955;211045;22/12/2022;792361;NAO;365
WBP EQUIPAMENTO DOMESTICO;154171;503789;POSTO DE COMBUSTIVEL THOMAS LTDA;SANTALUZ;BA;BR ;W7GCEN-3870955;211045;22/12/2022;792362;NAO;365
WBP EQUIPAMENTO DOMESTICO;154171;503789;POSTO DE COMBUSTIVEL THOMAS LTDA;SANTALUZ;BA;BR ;W7GCEN-3870955;211045;22/12/2022;792363;NAO;365
WBP EQUIPAMENTO DOMESTICO;154171;503789;POSTO DE COMBUSTIVEL THOMAS LTDA;SANTALUZ;BA;BR ;W7GCEN-3870955;211045;22/12/2022;792364;NAO;365
WBP EQUIPAMENTO DOMESTICO;154171;503789;POSTO DE COMBUSTIVEL THOMAS LTDA;SANTALUZ;BA;BR ;W7GCEN-3870955;211045;22/12/2022;792365;NAO;365
WBP EQUIPAMENTO DOMESTICO;154171;503789;POSTO DE COMBUSTIVEL THOMAS LTDA;SANTALUZ;BA;BR ;W7GCEN-3870955;211045;22/12/2022;792366;NAO;365
WBP EQUIPAMENTO DOMESTICO;154171;503789;POSTO DE COMBUSTIVEL THOMAS LTDA;SANTALUZ;BA;BR ;W7GCEN-3870955;211045;22/12/2022;792367;NAO;365
WBP EQUIPAMENTO DOMESTICO;154171;503789;POSTO DE COMBUSTIVEL THOMAS LTDA;SANTALUZ;BA;BR ;W7GCEN-3870955;211045;22/12/2022;792368;NAO;365
WBP EQUIPAMENTO DOMESTICO;154171;503789;POSTO DE COMBUSTIVEL THOMAS LTDA;SANTALUZ;BA;BR ;W7GCEN-3870955;211045;22/12/2022;792369;NAO;365
WBP EQUIPAMENTO DOMESTICO;154171;503789;POSTO DE COMBUSTIVEL THOMAS LTDA;SANTALUZ;BA;BR ;W7GCEN-3870955;211045;22/12/2022;792370;NAO;365
WBP EQUIPAMENTO DOMESTICO;154184;534939;EXPRESSO AZUL LTDA;CURITIBA;PR;BR ;W7GCEN-3867773;211061;22/12/2022;792637;NAO;365
WBP EQUIPAMENTO DOMESTICO;154184;534939;EXPRESSO AZUL LTDA;CURITIBA;PR;BR ;W7GCEN-3867773;211061;22/12/2022;792638;NAO;365
WBP EQUIPAMENTO DOMESTICO;154184;534939;EXPRESSO AZUL LTDA;CURITIBA;PR;BR ;W7GCEN-3867773;211061;22/12/2022;792639;NAO;365
WBP EQUIPAMENTO DOMESTICO;154184;534939;EXPRESSO AZUL LTDA;CURITIBA;PR;BR ;W7GCEN-3867773;211061;22/12/2022;792640;NAO;365
WBP EQUIPAMENTO DOMESTICO;154190;534948;AUTO POSTO G A LTDA;COLONIA DO GURGUEIA;PI;BR ;W7GVIS-3870986;211071;22/12/2022;792422;NAO;365
WBP EQUIPAMENTO DOMESTICO;154190;534948;AUTO POSTO G A LTDA;COLONIA DO GURGUEIA;PI;BR ;W7GVIS-3870988;211071;22/12/2022;792423;NAO;365
WBP EQUIPAMENTO DOMESTICO;154191;534905;PETROSUL COMERCIO DE COMBUSTIVEIS LTDA;VITORIA DA CONQUISTA;BA;BR ;W7GVIS-3867382;211044;22/12/2022;791800;NAO;365
WBP EQUIPAMENTO DOMESTICO;154195;175404;MAUAD & CORREIA LTDA;GUARACI;SP;BR ;W7GVIS-3869572;211076;22/12/2022;792289;NAO;365
WBP EQUIPAMENTO DOMESTICO;154195;175404;MAUAD & CORREIA LTDA;GUARACI;SP;BR ;W7GCEN-3869568;211076;22/12/2022;792229;NAO;365
WBP EQUIPAMENTO DOMESTICO;154195;175404;MAUAD & CORREIA LTDA;GUARACI;SP;BR ;W7GCEN-3869576;211076;22/12/2022;792232;NAO;365
WBP EQUIPAMENTO DOMESTICO;154213;141470;AUTO POSTO GAME LTDA;TAPIRA;MG;BR ;W7GVIS-3867799;211048;22/12/2022;791921;NAO;365
WBP EQUIPAMENTO DOMESTICO;154233;121781;POSTO DE COMBUSTIVEIS COSTA DO SOL LTDA;JOAO PESSOA;PB;BR ;W7GVIS-3873273;211055;22/12/2022;792764;NAO;365
WBP EQUIPAMENTO DOMESTICO;154232;123020;AUTO POSTO ESTRELA DE CASSIA LTDA;CASSIA;MG;BR ;W7GVIS-3869578;211069;22/12/2022;792290;NAO;365
WBP EQUIPAMENTO DOMESTICO;154233;121781;POSTO DE COMBUSTIVEIS COSTA DO SOL LTDA;JOAO PESSOA;PB;BR ;W7GVIS-3873271;211055;22/12/2022;792763;NAO;365
WBP EQUIPAMENTO DOMESTICO;154235;530909;POSTO DUAS PATRIAS LTDA;BELO HORIZONTE;MG;BR ;W7GVIS-3867703;211072;22/12/2022;791976;NAO;365
WBP EQUIPAMENTO DOMESTICO;154235;530909;POSTO DUAS PATRIAS LTDA;BELO HORIZONTE;MG;BR ;W7GVIS-3867703;211072;22/12/2022;791977;NAO;365
WBP EQUIPAMENTO DOMESTICO;154235;530909;POSTO DUAS PATRIAS LTDA;BELO HORIZONTE;MG;BR ;W7GVIS-3867695;211072;22/12/2022;791974;NAO;365
WBP EQUIPAMENTO DOMESTICO;154235;530909;POSTO DUAS PATRIAS LTDA;BELO HORIZONTE;MG;BR ;W7GVIS-3867695;211072;22/12/2022;791975;NAO;365
WBP EQUIPAMENTO DOMESTICO;154246;175981;POSTO UIRAPURU LTDA;PIRAUBA;MG;BR ;W7GVIS-3869070;211050;22/12/2022;791982;NAO;365
WBP EQUIPAMENTO DOMESTICO;154246;175981;POSTO UIRAPURU LTDA;PIRAUBA;MG;BR ;W7GVIS-3869070;211050;22/12/2022;791983;NAO;365
WBP EQUIPAMENTO DOMESTICO;154247;169412;AUTO POSTO ZAIRAO LTDA;MAUA;SP;BR ;W7GVIS-3869616;211075;22/12/2022;792293;NAO;365
WBP EQUIPAMENTO DOMESTICO;154250;121525;CD PNEUS COM DERIVADOS DE PETROLEO LTDA;JACOBINA;BA;BR ;W7GCEN-3871529;211047;22/12/2022;792407;NAO;365
WBP EQUIPAMENTO DOMESTICO;154250;121525;CD PNEUS COM DERIVADOS DE PETROLEO LTDA;JACOBINA;BA;BR ;W7GCEN-3871529;211047;22/12/2022;792408;NAO;365
WBP EQUIPAMENTO DOMESTICO;154288;499729;ALVES E VEBER SERVICOS, COMERCIO E DERIVADOS DE PE;LUIS EDUARDO MAGALHAES;BA;BR ;W7GVIS-3868313;211068;22/12/2022;791980;NAO;365
WBP EQUIPAMENTO DOMESTICO;154288;499729;ALVES E VEBER SERVICOS, COMERCIO E DERIVADOS DE PE;LUIS EDUARDO MAGALHAES;BA;BR ;W7GVIS-3868311;211068;22/12/2022;791978;NAO;365
WBP EQUIPAMENTO DOMESTICO;154288;499729;ALVES E VEBER SERVICOS, COMERCIO E DERIVADOS DE PE;LUIS EDUARDO MAGALHAES;BA;BR ;W7GVIS-3868311;211068;22/12/2022;791979;NAO;365
WBP EQUIPAMENTO DOMESTICO;154295;130952;GP EXCELGAS LTDA;JOAO PESSOA;PB;BR ;W7GVIS-3873289;211057;22/12/2022;792774;NAO;365
WBP EQUIPAMENTO DOMESTICO;154295;130952;GP EXCELGAS LTDA;JOAO PESSOA;PB;BR ;W7GVIS-3873285;211057;22/12/2022;792773;NAO;365
WBP EQUIPAMENTO DOMESTICO;154295;130952;GP EXCELGAS LTDA;JOAO PESSOA;PB;BR ;W7GVIS-3873283;211057;22/12/2022;792772;NAO;365
WBP EQUIPAMENTO DOMESTICO;154300;168040;POSTO ALPHA II LTDA;CAPAO BONITO;SP;BR ;W7GVIS-3869102;211077;22/12/2022;792280;NAO;365
WBP EQUIPAMENTO DOMESTICO;154334;500799;K N ARAUJO LTDA;BOM JESUS;PI;BR ;W7GVIS-3871047;211073;22/12/2022;792443;NAO;365
WBP EQUIPAMENTO DOMESTICO;154334;500799;K N ARAUJO LTDA;BOM JESUS;PI;BR ;W7GVIS-3871045;211073;22/12/2022;792442;NAO;365
WBP EQUIPAMENTO DOMESTICO;154334;500799;K N ARAUJO LTDA;BOM JESUS;PI;BR ;W7GVIS-3871043;211073;22/12/2022;792441;NAO;365
WBP EQUIPAMENTO DOMESTICO;154335;526918;POSTO HAVANA DERIVADOS DE PETROLEO LTDA;CLARO DOS POCOES;MG;BR ;W7GVIS-3868317;211052;22/12/2022;791924;NAO;365
WBP EQUIPAMENTO DOMESTICO;154335;526918;POSTO HAVANA DERIVADOS DE PETROLEO LTDA;CLARO DOS POCOES;MG;BR ;W7GVIS-3868317;211052;22/12/2022;791925;NAO;365
WBP EQUIPAMENTO DOMESTICO;154354;541900;AUTO POSTO JA 1000 EIRELI;BIRITIBA MIRIM;SP;BR ;W7GVIS-3868654;211074;22/12/2022;791927;NAO;365
WBP EQUIPAMENTO DOMESTICO;154354;541900;AUTO POSTO JA 1000 EIRELI;BIRITIBA MIRIM;SP;BR ;W7GVIS-3868654;211074;22/12/2022;791928;NAO;365
WBP EQUIPAMENTO DOMESTICO;154354;541900;AUTO POSTO JA 1000 EIRELI;BIRITIBA MIRIM;SP;BR ;W7GVIS-3868654;211074;22/12/2022;791929;NAO;365
WBP EQUIPAMENTO DOMESTICO;154354;541900;AUTO POSTO JA 1000 EIRELI;BIRITIBA MIRIM;SP;BR ;W7GVIS-3868658;211074;22/12/2022;791931;NAO;365
WBP EQUIPAMENTO DOMESTICO;154385;540937;OLIVEIRA CRUZ COMERCIO DE COMBUSTIVEL LTDA;PORTEL;PA;BR ;W7GCEN-3869786;211054;22/12/2022;792248;NAO;365
WBP EQUIPAMENTO DOMESTICO;154385;540937;OLIVEIRA CRUZ COMERCIO DE COMBUSTIVEL LTDA;PORTEL;PA;BR ;W7GCEN-3869782;211054;22/12/2022;792245;NAO;365
WBP EQUIPAMENTO DOMESTICO;154385;540937;OLIVEIRA CRUZ COMERCIO DE COMBUSTIVEL LTDA;PORTEL;PA;BR ;W7GCEN-3869782;211054;22/12/2022;792246;NAO;365
WBP EQUIPAMENTO DOMESTICO;154385;540937;OLIVEIRA CRUZ COMERCIO DE COMBUSTIVEL LTDA;PORTEL;PA;BR ;W7GCEN-3869784;211054;22/12/2022;792247;NAO;365
WBP EQUIPAMENTO DOMESTICO;154387;540931;AUTO POSTO PARA SUL COM DE COMBUSTIVEIS LTDA;SAO FELIX DO XINGU;PA;BR ;W7GCEN-3873748;211053;22/12/2022;792816;NAO;365
WBP EQUIPAMENTO DOMESTICO;154387;540931;AUTO POSTO PARA SUL COM DE COMBUSTIVEIS LTDA;SAO FELIX DO XINGU;PA;BR ;W7GCEN-3873742;211053;22/12/2022;792813;NAO;365
WBP EQUIPAMENTO DOMESTICO;154387;540931;AUTO POSTO PARA SUL COM DE COMBUSTIVEIS LTDA;SAO FELIX DO XINGU;PA;BR ;W7GCEN-3873742;211053;22/12/2022;792814;NAO;365
WBP EQUIPAMENTO DOMESTICO;154387;540931;AUTO POSTO PARA SUL COM DE COMBUSTIVEIS LTDA;SAO FELIX DO XINGU;PA;BR ;W7GCEN-3873746;211053;22/12/2022;792815;NAO;365
WBP EQUIPAMENTO DOMESTICO;154387;540931;AUTO POSTO PARA SUL COM DE COMBUSTIVEIS LTDA;SAO FELIX DO XINGU;PA;BR ;W7GCEN-3873751;211053;22/12/2022;792817;NAO;365
WBP EQUIPAMENTO DOMESTICO;154462;145799;LYRA E LIRA COMBUSTIVEIS LTDA;GARANHUNS;PE;BR ;W7GCEN-3870252;211058;22/12/2022;792388;NAO;365
WBP EQUIPAMENTO DOMESTICO;154462;145799;LYRA E LIRA COMBUSTIVEIS LTDA;GARANHUNS;PE;BR ;W7GCEN-3870255;211058;22/12/2022;792389;NAO;365
WBP EQUIPAMENTO DOMESTICO;154462;145799;LYRA E LIRA COMBUSTIVEIS LTDA;GARANHUNS;PE;BR ;W7GCEN-3870257;211058;22/12/2022;792390;NAO;365
WBP EQUIPAMENTO DOMESTICO;154498;541905;AUTO POSTO BIG EXPRESS LTDA;CASTILHO;SP;BR ;W7GVIS-3871539;211078;22/12/2022;792450;NAO;365
WBP EQUIPAMENTO DOMESTICO;154498;541905;AUTO POSTO BIG EXPRESS LTDA;CASTILHO;SP;BR ;W7GVIS-3871535;211078;22/12/2022;792448;NAO;365
WBP EQUIPAMENTO DOMESTICO;154498;541905;AUTO POSTO BIG EXPRESS LTDA;CASTILHO;SP;BR ;W7GVIS-3871535;211078;22/12/2022;792449;NAO;365
WBP EQUIPAMENTO DOMESTICO;154531;126334;POSTO R7 LTDA;MINEIROS;GO;BR ;W7GVIS-3870304;211070;22/12/2022;792300;NAO;365
WBP EQUIPAMENTO DOMESTICO;154537;124170;AUTO POSTO FLORESTAL DOS DEMARCHI LTDA;SAO BERNARDO DO CAMPO;SP;BR ;W7GVIS-3870678;211079;22/12/2022;792311;NAO;365
WBP EQUIPAMENTO DOMESTICO;154601;377875;CASTANHAL COMERCIO DE COMBUSTIVEL E TRANSPORTE AQU;CASTANHAL;PA;BR ;W7GCEN-3871827;211056;22/12/2022;792760;NAO;365
WBP EQUIPAMENTO DOMESTICO;154601;377875;CASTANHAL COMERCIO DE COMBUSTIVEL E TRANSPORTE AQU;CASTANHAL;PA;BR ;W7GCEN-3871823;211056;22/12/2022;792759;NAO;365
WBP EQUIPAMENTO DOMESTICO;154601;377875;CASTANHAL COMERCIO DE COMBUSTIVEL E TRANSPORTE AQU;CASTANHAL;PA;BR ;W7GCEN-3871821;211056;22/12/2022;792757;NAO;365
WBP EQUIPAMENTO DOMESTICO;154601;377875;CASTANHAL COMERCIO DE COMBUSTIVEL E TRANSPORTE AQU;CASTANHAL;PA;BR ;W7GCEN-3871821;211056;22/12/2022;792758;NAO;365
WBP EQUIPAMENTO DOMESTICO;154606;539940;AUTO POSTO NIGERIA LTDA;MOGI GUACU;SP;BR ;W7GVIS-3870428;211080;22/12/2022;792301;NAO;365
WBP EQUIPAMENTO DOMESTICO;154606;539940;AUTO POSTO NIGERIA LTDA;MOGI GUACU;SP;BR ;W7GVIS-3870428;211080;22/12/2022;792302;NAO;365
WBP EQUIPAMENTO DOMESTICO;154606;539940;AUTO POSTO NIGERIA LTDA;MOGI GUACU;SP;BR ;W7GVIS-3870428;211080;22/12/2022;792303;NAO;365
WBP EQUIPAMENTO DOMESTICO;154606;539940;AUTO POSTO NIGERIA LTDA;MOGI GUACU;SP;BR ;W7GVIS-3870428;211080;22/12/2022;792304;NAO;365
WBP EQUIPAMENTO DOMESTICO;154306;530907;DELEVATTI COMERCIO DE COMBUSTIVEIS DE CAJURU LTDA;CAJURU;SP;BR ;W7GVIS-3869108;211092;23/12/2022;792283;NAO;365
WBP EQUIPAMENTO DOMESTICO;154306;530907;DELEVATTI COMERCIO DE COMBUSTIVEIS DE CAJURU LTDA;CAJURU;SP;BR ;W7GVIS-3869108;211092;23/12/2022;792284;NAO;365
WBP EQUIPAMENTO DOMESTICO;154306;530907;DELEVATTI COMERCIO DE COMBUSTIVEIS DE CAJURU LTDA;CAJURU;SP;BR ;W7GVIS-3869106;211092;23/12/2022;792281;NAO;365
WBP EQUIPAMENTO DOMESTICO;154306;530907;DELEVATTI COMERCIO DE COMBUSTIVEIS DE CAJURU LTDA;CAJURU;SP;BR ;W7GVIS-3869106;211092;23/12/2022;792282;NAO;365
WBP EQUIPAMENTO DOMESTICO;154346;516908;POSTO DE ABASTECIMENTO SAO LUCAS LTDA;CAPAO BONITO;SP;BR ;W7GVIS-3869118;211094;23/12/2022;792288;NAO;365
WBP EQUIPAMENTO DOMESTICO;154346;516908;POSTO DE ABASTECIMENTO SAO LUCAS LTDA;CAPAO BONITO;SP;BR ;W7GVIS-3869116;211094;23/12/2022;792285;NAO;365
WBP EQUIPAMENTO DOMESTICO;154346;516908;POSTO DE ABASTECIMENTO SAO LUCAS LTDA;CAPAO BONITO;SP;BR ;W7GVIS-3869116;211094;23/12/2022;792286;NAO;365
WBP EQUIPAMENTO DOMESTICO;154346;516908;POSTO DE ABASTECIMENTO SAO LUCAS LTDA;CAPAO BONITO;SP;BR ;W7GVIS-3869116;211094;23/12/2022;792287;NAO;365
WBP EQUIPAMENTO DOMESTICO;154091;534943;MS COMBUSTIVEIS E LUBRIFICANTES LTDA;BARBALHA;CE;BR ;W7HX1-3869749;211151;26/12/2022;792312;NAO;1095
WBP EQUIPAMENTO DOMESTICO;154091;534943;MS COMBUSTIVEIS E LUBRIFICANTES LTDA;BARBALHA;CE;BR ;W7HX1-3869749;211151;26/12/2022;792313;NAO;1095
WBP EQUIPAMENTO DOMESTICO;154091;534943;MS COMBUSTIVEIS E LUBRIFICANTES LTDA;BARBALHA;CE;BR ;W7HX1-3869751;211151;26/12/2022;792314;NAO;1095
WBP EQUIPAMENTO DOMESTICO;154205;129112;POSTO DE COMBUSTIVEIS JARDIM ESPERANCA LTDA;CABO FRIO;RJ;BR ;W7HX1-3869523;211160;26/12/2022;792008;NAO;548
WBP EQUIPAMENTO DOMESTICO;154205;129112;POSTO DE COMBUSTIVEIS JARDIM ESPERANCA LTDA;CABO FRIO;RJ;BR ;W7HXH-3869525;211160;26/12/2022;792026;NAO;1095
WBP EQUIPAMENTO DOMESTICO;154205;129112;POSTO DE COMBUSTIVEIS JARDIM ESPERANCA LTDA;CABO FRIO;RJ;BR ;W7HXH-3869525;211160;26/12/2022;792027;NAO;1095
WBP EQUIPAMENTO DOMESTICO;154205;129112;POSTO DE COMBUSTIVEIS JARDIM ESPERANCA LTDA;CABO FRIO;RJ;BR ;W7HXH-3869525;211160;26/12/2022;792028;NAO;1095
WBP EQUIPAMENTO DOMESTICO;154211;119325;POSTO ITOUPAVAZINHA LTDA;BLUMENAU;SC;BR ;W7HX1-3869056;211164;26/12/2022;792005;NAO;365
WBP EQUIPAMENTO DOMESTICO;154211;119325;POSTO ITOUPAVAZINHA LTDA;BLUMENAU;SC;BR ;W7HX1-3869058;211164;26/12/2022;792006;NAO;1095
WBP EQUIPAMENTO DOMESTICO;154211;119325;POSTO ITOUPAVAZINHA LTDA;BLUMENAU;SC;BR ;W7HX1-3869058;211164;26/12/2022;792007;NAO;1095
WBP EQUIPAMENTO DOMESTICO;154236;129606;CENTRO COMERCIAL VENETO LTDA;VINHEDO;SP;BR ;W7GVIS-3870270;211163;26/12/2022;792299;NAO;365
WBP EQUIPAMENTO DOMESTICO;154240;534907;AUTO POSTO FERREIRA AMADO LTDA;SAO VICENTE;SP;BR ;W7GVIS-3869584;211165;26/12/2022;792292;NAO;365
WBP EQUIPAMENTO DOMESTICO;154236;129606;CENTRO COMERCIAL VENETO LTDA;VINHEDO;SP;BR ;W7GVIS-3870266;211163;26/12/2022;792298;NAO;365
WBP EQUIPAMENTO DOMESTICO;154240;534907;AUTO POSTO FERREIRA AMADO LTDA;SAO VICENTE;SP;BR ;W7GCEN-3869580;211165;26/12/2022;792233;NAO;365
WBP EQUIPAMENTO DOMESTICO;154240;534907;AUTO POSTO FERREIRA AMADO LTDA;SAO VICENTE;SP;BR ;W7GVIS-3869582;211165;26/12/2022;792291;NAO;365
WBP EQUIPAMENTO DOMESTICO;154347;121606;POSTO IOLANDA LTDA;PARAIPABA;CE;BR ;W7HX1-3869844;211154;26/12/2022;792315;NAO;1095
WBP EQUIPAMENTO DOMESTICO;154358;176188;AUTO POSTO LWART LTDA;LENCOIS PAULISTA;SP;BR ;W7GCEN-3869875;211132;26/12/2022;792539;NAO;365
WBP EQUIPAMENTO DOMESTICO;154371;191210;COMBUSTIVEIS DIEHL LTDA EPP;NICOLAU VERGUEIRO;RS;BR ;W7HX1-3868640;211161;26/12/2022;792004;NAO;1095
WBP EQUIPAMENTO DOMESTICO;154371;191210;COMBUSTIVEIS DIEHL LTDA EPP;NICOLAU VERGUEIRO;RS;BR ;W7HX1-3868638;211161;26/12/2022;792001;NAO;1095
WBP EQUIPAMENTO DOMESTICO;154371;191210;COMBUSTIVEIS DIEHL LTDA EPP;NICOLAU VERGUEIRO;RS;BR ;W7HX1-3868638;211161;26/12/2022;792002;NAO;1095
WBP EQUIPAMENTO DOMESTICO;154371;191210;COMBUSTIVEIS DIEHL LTDA EPP;NICOLAU VERGUEIRO;RS;BR ;W7HX1-3868638;211161;26/12/2022;792003;NAO;1095
WBP EQUIPAMENTO DOMESTICO;154389;190556;AUTO POSTO LARISSA OLEGARIO LTDA;COTIA;SP;BR ;W7GVIS-3873281;211168;26/12/2022;792775;NAO;365
WBP EQUIPAMENTO DOMESTICO;154389;190556;AUTO POSTO LARISSA OLEGARIO LTDA;COTIA;SP;BR ;W7GVIS-3873281;211168;26/12/2022;792776;NAO;365
WBP EQUIPAMENTO DOMESTICO;154389;190556;AUTO POSTO LARISSA OLEGARIO LTDA;COTIA;SP;BR ;W7GVIS-3873287;211168;26/12/2022;792777;NAO;365
WBP EQUIPAMENTO DOMESTICO;154396;128584;AUTO POSTO AVENIDA BOM SUCESSO LTDA;PINDAMONHANGABA;SP;BR ;W7GVIS-3871742;211167;26/12/2022;792668;NAO;365
WBP EQUIPAMENTO DOMESTICO;154396;128584;AUTO POSTO AVENIDA BOM SUCESSO LTDA;PINDAMONHANGABA;SP;BR ;W7GVIS-3871742;211167;26/12/2022;792669;NAO;365
WBP EQUIPAMENTO DOMESTICO;154396;128584;AUTO POSTO AVENIDA BOM SUCESSO LTDA;PINDAMONHANGABA;SP;BR ;W7GVIS-3871742;211167;26/12/2022;792670;NAO;365
WBP EQUIPAMENTO DOMESTICO;154396;128584;AUTO POSTO AVENIDA BOM SUCESSO LTDA;PINDAMONHANGABA;SP;BR ;W7GVIS-3871742;211167;26/12/2022;792671;NAO;365
WBP EQUIPAMENTO DOMESTICO;154396;128584;AUTO POSTO AVENIDA BOM SUCESSO LTDA;PINDAMONHANGABA;SP;BR ;W7GVIS-3871742;211167;26/12/2022;792672;NAO;365
WBP EQUIPAMENTO DOMESTICO;154396;128584;AUTO POSTO AVENIDA BOM SUCESSO LTDA;PINDAMONHANGABA;SP;BR ;W7GVIS-3871744;211167;26/12/2022;792673;NAO;365
WBP EQUIPAMENTO DOMESTICO;154410;508912;POSTO BENEDITO ASSU LTDA;AMONTADA;CE;BR ;W7GVIS-3871357;211155;26/12/2022;792444;NAO;365
WBP EQUIPAMENTO DOMESTICO;154410;508912;POSTO BENEDITO ASSU LTDA;AMONTADA;CE;BR ;W7GVIS-3871359;211155;26/12/2022;792445;NAO;365
WBP EQUIPAMENTO DOMESTICO;154425;172199;AUTO POSTO MEDITERRANEO DE ARARAQUARA LTDA - ME;ARARAQUARA;SP;BR ;W7HXH-3869808;211166;26/12/2022;792643;NAO;1095
WBP EQUIPAMENTO DOMESTICO;154436;500817;FAN DISTRIBUIDORA DE PETROLEO LTDA;MARACANAU;CE;BR ;W7GCEN-3873353;211150;26/12/2022;792778;NAO;365
WBP EQUIPAMENTO DOMESTICO;154436;500817;FAN DISTRIBUIDORA DE PETROLEO LTDA;MARACANAU;CE;BR ;W7GCEN-3873355;211150;26/12/2022;792779;NAO;365
WBP EQUIPAMENTO DOMESTICO;154425;172199;AUTO POSTO MEDITERRANEO DE ARARAQUARA LTDA - ME;ARARAQUARA;SP;BR ;W7HXH-3869810;211166;26/12/2022;792644;NAO;1095
WBP EQUIPAMENTO DOMESTICO;154436;500817;FAN DISTRIBUIDORA DE PETROLEO LTDA;MARACANAU;CE;BR ;W7GCEN-3873359;211150;26/12/2022;792781;NAO;365
WBP EQUIPAMENTO DOMESTICO;154436;500817;FAN DISTRIBUIDORA DE PETROLEO LTDA;MARACANAU;CE;BR ;W7GCEN-3873357;211150;26/12/2022;792780;NAO;365
